account_id,customer_id,branch_id,account_type,account_status,open_date,close_date,balance,currency,interest_rate,overdraft_limit,monthly_fee,account_number
ACC7965115,CUST003674,BR029,Savings,CLOSED,02-10-15,,2579.16,USD ,0.5029,1000,15,928675887008
ACC8854434,CUST000722,BR010,Savings,Open,2017-06-16,,,EUR,3.4742,500,10,998549072039
ACC3923258,CUST004910,BR037,SAVINGS,Active,23/07/2007,,4931.95,,4.8187,100,0,083698855255
ACC9542181,CUST004331,BR039,Checking,Closed,08/14/2020,,3906.62,,5.379,100,10,630449405389
ACC8837480,CUST000358,,MoneyMarket,Inactive,06/17/2000,,4135.75,$,1.4437,100,5,671543689175
ACC1927529,CUST004352,BR009,Money Market,Inactive,10/14/2014,,5007.81,EUR,2.6628,250,10,746174987691
ACC1271407,CUST004119,BR026,Money Market,Open,09/04/2013,,1384.71,USD ,0.607,1000,12,889214506864
ACC4142195,CUST002071,BR004,Money Market,Active,03-01-27,,1556.4,EUR,4.4315,0,0,280097637090
ACC2117441,CUST001942,BR025,Business,ACTIVE,02-09-2009,,2305.0,$,2.4091,500,0,032832737877
ACC5911816,CUST002645,BR026,Checking,Inactive,"July 11, 2015",10-08-2022,1469.57,GBP,3.4183,250,12,184118259137
ACC9685055,CUST003504,BR044,money market,ACTIVE,11-08-17,,"$16,782.29",EUR,4.6344,0,12,407660128446
ACC7152575,CUST000040,BR043,Savings,active,"July 26, 2008",,6729.15,,4.6728,100,10,007086696152
ACC8124509,CUST000382,BR043,Savings,N/A,08/08/2013,,719.64,GBP,,500,0,176308728008
ACC4384015,CUST000920,BR005,BUS,Open,20-06-2002,,,USD,,$100.00,12,388548690203
ACC9525561,,BR014,check,Suspended,10-05-19,,"174,9",GBP,0.1209,,5,527275525366
ACC4072661,CUST004555,BR040,Saving,Open,12-08-05,2021-09-16,1119.19,,3.7023,0,5,810238302476
ACC9820706,CUST004351,BR026,Savings,Closed,05/10/2014,,485.47,US Dollar,2.4672,$0.00,25,423951675390
ACC6250279,CUST000461,BR036,svgs,active,02/03/2023,,3048.6,,0.4831,500,0,431257370102
ACC2702527,,BR041,Business,Active,04/30/2022,,780758.0,US Dollar,5.3244,250,5,061851915604
ACC4473480,CUST000141,BR047,Saving,Closed,10/12/2022,,5338.61,GBP,3.2535,1000,12,537882061568
ACC1980843,CUST002057,BR048,Money Market,Inactive,2011-12-05,,971.39,USD ,,,12,751035374379
ACC5258148,CUST004242,,Current Acct,Suspended,01-01-2017,,2038.63,GBP,0.6536,250,15,288254636138
ACC7391098,CUST003650,BR020,Savings,ACTIVE,05-08-2009,,2836.25,EUR,3.1447,250,10,581023051007
ACC4032085,CUST000832,BR002,Business,Frozen,26/08/2007,,6647.26,USD ,2.7383,100,25,752825966749
ACC1928422,CUST003916,BR002,Buisness,Closed,02-02-2006,,7308.43,GBP,0.3586,250,10,198225885410
ACC5403465,CUST004211,BR033,Money Market,Frozen,17-05-2023,,9619.28,GBP,2.3153,1000,5,330862760016
ACC2070276,CUST004187,BR007,svgs,N/A,08-06-2021,,2847.24,GBP,2.043,1000,25,303544581309
ACC3995751,CUST000645,BR032,Business,Active,NULL,,4740.27,USD ,1.8966,0,25,824916105280
ACC2221421,CUST000592,BR004,Checking,CLOSED,04/26/2015,2015-11-05,474.24,,1.5591,1000,10,948077884356
ACC5385576,CUST003593,BR025,Buisness,open,17-01-2019,,3332.29,US Dollar,4.1585,1000,15,318233510313
ACC5244451,CUST000052,BR008,Savings,active,2017-12-13,,1143.76,US Dollar,0.6715,500,15,304223135132
ACC5336008,CUST001100,BR049,CHECKING,Active,"July 03, 2020",,2260.54,USD ,5.1605,1000,0,669478105043
ACC6925265,CUST001778,BR008,Checking,Closed,"May 06, 2022",,4021.04,GBP,2.3686,500,10,670630225870
ACC8079344,CUST000914,BR033,Money Market,active,2007-09-10,,1188.16,USD ,0.1843,0,15,143092945450
ACC3213475,CUST000659,BR016,Savings,N/A,"October 13, 2013",,214.38,usd,4.3653,,10,043537971852
ACC2038572,CUST003560,BR048,Money Mkt,closed,2001-11-21,,$41.15,USD,5.0431,0,15,637543860937
ACC3537419,CUST000373,BR034,BUSINESS,Suspended,99/99/9999,,89.63,USD ,2.9969,,25,550540724809
ACC9475930,CUST000203,BR032,Money Market,open,16-05-30,,33.54,US Dollar,1.5197,,10,574034184456
ACC6662969,CUST004847,BR012,Savings,CLOSED,12/28/2013,,,USD,1.6188,500,25,610526781514
ACC2620431,CUST001559,BR016,Money Mkt,active,2019-11-28,,1095.06,,3.191,250,0,902767395718
ACC6015153,CUST002725,BR004,Business,ACTIVE,20/01/2022,,1000.11,$,1.7096,0,0,522254245856
ACC9426541,CUST002151,BR038,money market,active,"December 04, 2016",,17309.12,EUR,2.498,,5,354911495628
ACC4199163,CUST003130,BR029,Savings,active,25-02-2007,,1461.17,,,250,5,450157476021
ACC9361732,CUST001792,BR004,Checking,Active,99/99/9999,,545.21,usd,2.3382,1000,12,927159033055
ACC5864086,CUST003576,BR030,Saving,active,17/10/2000,,3154.78,,2.2041,1000,0,221399666237
ACC8734339,CUST002902,BR040,Checking,closed,07/17/2000,,7806.51,USD,2.4629,$500.00,25,164898550439
ACC6910900,CUST002979,BR002,business,Active,15-08-2022,,4533.57,GBP,4.7903,,0,499784518762
ACC5569822,CUST001896,,Money Market,Frozen,"October 30, 2011",,1404.37,$,2.6428,500,0,000512181587
ACC2904405,CUST002716,BR032,Savings,Open,09/06/2007,,USD 3298.64,GBP,2.5403,1000,0,004292080272
ACC7985925,CUST002354,BR011,Checking,Inactive,"July 23, 2020",,5019.04,US Dollar,1.3801,1000,15,038986030849
ACC2818795,CUST002066,BR026,Business,Frozen,19-09-22,,5209.35,USD,4.258,,15,023314452881
ACC6225319,CUST002644,BR047,Savings,Frozen,"June 27, 2016",16/03/2022,4392.91,GBP,,$0.00,12,417502206517
ACC4830641,CUST003708,BR033,Biz,active,2001-10-24,,8185.9,USD,0.7413,1000,10,737557040191
ACC1365139,CUST000476,,Savings,CLOSED,13-06-18,,816413.0,USD,2.2614,1000,0,817884095483
ACC5126683,CUST002506,BR003,MONEY MARKET,CLOSED,22-10-12,,3459.89,GBP,,250,25,789960303085
ACC6047253,CUST001943,BR033,Biz,Active,01-06-04,,USD 2247.47,US Dollar,3.1872,100,0,073273044474
ACC1208610,CUST003505,BR023,Money Market,active,99/99/9999,,4104.09,EUR,4.6327,500,5,662354125655
ACC3771913,CUST003066,BR001,Buisness,Closed,12-03-15,,6819.66,GBP,4.9655,500,12,542825224300
ACC1667811,CUST002388,BR038,Business,Inactive,20/01/2001,,22.67,USD ,1.7865,1000,5,079273085373
ACC9657045,CUST004162,BR006,SAV,ACTIVE,08/07/2000,,19311.76,usd,0.4675,500,15,498126608454
ACC2126696,CUST002460,BR022,Buisness,CLOSED,"November 04, 2017",,807.94,USD ,0.9336,1000,12,837747606532
ACC6711756,CUST000884,,BUSINESS,Closed,03/05/2013,,2541.39,USD,3.6694,100,0,861866248922
ACC7749175,CUST002587,BR028,Buisness,active,27-09-2021,,8223.83,$,5.3864,0,25,135392697063
ACC3683615,CUST003099,BR025,MONEY MARKET,ACTIVE,05-06-04,,1019.78,$,1.3577,500,0,595809033328
ACC2335602,CUST002283,BR012,Business,open,22-01-31,,2591.13,USD ,1.9818,100,15,295910710826
ACC2876199,CUST000049,BR015,SAV,closed,2020-08-05,,568.94,$,3.6138,250,10,200307289891
ACC7016820,CUST000049,BR027,Business,closed,01/05/2008,,201061.0,US Dollar,0.4065,0,10,041495247035
ACC6192578,CUST000434,BR002,SAVINGS,Closed,08/03/2022,,779.85,EUR,4.0793,500,25,393064428939
ACC8273265,CUST000758,BR028,Money Market,Frozen,"July 24, 2009",,,EUR,5.2906,100,12,654586121382
ACC4598038,CUST001980,BR045,Savings,N/A,07/27/2005,2011-04-21,1870.2,$,1.128,250,15,958744415816
ACC5034916,CUST003002,BR019,Savngs,Open,14/12/2000,99/99/9999,19946.18,usd,5.3757,1000,15,076065083114
ACC5491858,CUST004019,BR020,Money Market,Suspended,03/26/2008,99/99/9999,21046.42,$,2.1309,500,5,309918803284
ACC9690504,CUST003769,BR022,Chequing,Frozen,"February 11, 2003",,48770.0,GBP,3.4065,100,12,395887618925
ACC1229053,CUST002722,BR003,Money Market,Frozen,11/12/2011,,5178.05,US Dollar,0.7508,100,0,498111405884
ACC2474316,CUST003859,BR028,Checking,Inactive,00-03-24,,212.53,$,3.6337,USD 250.00,0,140115255825
ACC9641524,CUST002492,BR023,Savings,N/A,22-03-28,,122.63,USD,4.9124,100,25,255149198218
ACC4989927,CUST002527,BR047,Savings,Closed,09-09-04,,445.22,usd,2.8749,500,10,869029660826
ACC4402706,CUST003081,BR024,Business,CLOSED,31/07/2006,,13465.52,US Dollar,0.9426,,25,634316336576
ACC1544763,CUST003776,BR007,Business,Suspended,13-10-2005,,11311.63,usd,0.4252,250,15,715430278969
ACC1772702,CUST000035,BR025,Biz,active,30/03/2001,,862.33,GBP,3.2285,500,12,369312506437
ACC1374824,CUST004527,BR031,Business,Inactive,23-12-26,,705.38,US Dollar,1.2897,,25,989013697702
ACC1456475,CUST002677,BR008,BUS,closed,08/14/2003,,110056.0,USD ,3.8734,0,10,580006009322
ACC3338208,CUST003395,BR039,Business,open,99/99/9999,,2898.94,USD,4.9949,0,5,609556864579
ACC9215329,CUST002864,BR033,BUSINESS,Frozen,2019-10-06,,3373.13,EUR,0.6876,250,12,715531230878
ACC9424742,CUST003841,BR006,Money Mkt,open,21-11-10,,1002.03,USD,2.322,500,15,415888204503
ACC3815432,CUST002481,,money market,Active,22/12/2004,,"$5,652.57",USD ,4.2855,,25,206605877282
ACC7711106,CUST001999,BR013,check,Inactive,26-04-2014,,1481.67,$,5.3364,,12,112324178827
ACC7186426,CUST000480,BR011,Savings,Inactive,"July 07, 2013",,10210.93,GBP,0.6019,1000,25,168862490692
ACC2407845,CUST004115,BR032,Checking,open,05/15/2003,,4276.87,USD,4.0504,USD 0.00,15,046993330880
ACC8431371,CUST001871,BR006,MoneyMarket,N/A,2004-12-26,,2293.3,$,5.235,0,0,285648209410
ACC4039361,CUST003450,BR026,Buisness,closed,03/21/2014,,6240.92,USD,1.1744,500,12,863557038144
ACC2163429,CUST004525,BR036,BUS,active,2011-04-19,"January 10, 2016",6813.12,USD ,3.0688,250,12,163181406261
ACC6366580,CUST001046,BR025,Savings,Open,27/04/2003,,1372.68,$,1.3281,1000,5,731097827594
ACC1134048,CUST001493,,Checkng,Suspended,06-08-14,,1660.33,US Dollar,4.8009,100,25,684570394602
ACC8054261,CUST004989,,Business,Active,06/06/2013,,,USD,0.1487,1000,25,470334092702
ACC4902094,CUST001411,BR035,Savings,closed,26/07/2016,2023-10-11,720.05,USD,4.9593,0,5,304457010910
ACC4218567,CUST002036,BR036,Money Market,Closed,2010-11-08,,$172.26,EUR,2.9181,100,12,099989499023
ACC9155674,CUST002336,BR034,Savings,Suspended,2014-03-11,,2420.95,USD ,4.4023,0,15,474368385696
ACC3741170,CUST004644,BR005,Checking,Frozen,06-02-2016,20-05-01,6462.02,EUR,2.6719,250,0,381456675820
ACC9763144,CUST004126,BR014,Checking,open,07-01-17,,5907.82,US Dollar,4.281,500,15,882956369567
ACC8026245,CUST002107,BR041,Money Market,open,99/99/9999,,10079.51,USD,3.2102,250,10,531473514837
ACC5291808,CUST001736,BR040,Business,Suspended,11-10-19,,,EUR,1.4745,250,12,597702889309
ACC9768378,CUST002168,BR036,Biz,Inactive,99/99/9999,,421.73,,3.7001,0,10,127565561655
ACC3423262,CUST001960,,Checking,ACTIVE,14/12/2001,,3553.62,USD ,4.6564,,0,907597382862
ACC2250444,CUST000656,BR025,Checkng,Frozen,27-08-2015,,6027.45,GBP,2.7635,500,12,971524736364
ACC5105667,CUST003235,BR044,check,ACTIVE,01/27/2019,,391.9,GBP,1.5972,,5,065239553666
ACC4577074,CUST004197,BR002,Checking,CLOSED,"September 19, 2021",,758.15,USD,,USD 100.00,10,533974649330
ACC3374011,CUST002569,BR022,check,Suspended,06/24/2018,,49.47,,4.5508,500,10,505010276019
ACC2693719,CUST003293,BR034,Business,active,11/10/2020,,3602.19,usd,3.9931,0,0,256272896656
ACC8950688,CUST002718,BR028,Money Market,active,10/12/2022,,8712.08,USD ,2.5667,250,25,712637366433
ACC2925800,CUST003379,BR020,Money Market,Inactive,25-07-2003,,"4442,7",$,5.4646,1000,12,864305003454
ACC6613455,CUST001736,BR030,Checking,Frozen,15-06-07,,"$16,078.45",US Dollar,4.4087,0,25,132198383145
ACC5600714,CUST001475,BR046,Business,CLOSED,,,260.43,$,0.8392,,0,818580219239
ACC8323750,CUST004082,BR032,Saving,open,20-07-03,28-08-2021,9332.22,,3.4525,,10,648577783460
ACC7781954,CUST001881,BR021,business,Closed,27/06/2010,,6729.5,,4.0676,100,15,188929290591
ACC1760384,CUST000485,BR012,Checking,Open,99/99/9999,,1508.92,$,1.7022,100,5,962127959724
ACC4949036,CUST002464,BR004,Business,Frozen,05-08-2006,,14526.45,EUR,5.3086,250,10,267580190063
ACC1642974,CUST002803,BR017,money mkt,ACTIVE,04/22/2000,,1358.36,EUR,3.3467,0,12,889971074922
ACC8884427,CUST002746,BR026,svgs,CLOSED,05/07/2015,,8803.9,GBP,2.1851,500,10,190401053786
ACC7341565,CUST000559,BR042,Savings,ACTIVE,24-03-2011,2021-05-28,8506.08,US Dollar,2.9227,0,5,699310989990
ACC2884783,CUST004947,BR024,Money Market,Open,"September 16, 2001",,5669.61,$,1.2382,1000,0,470302887807
ACC4051436,CUST003092,BR022,Saving Acct,Active,2014-06-18,,3315.6,GBP,0.1349,100,0,123515026241
ACC1493909,CUST002617,,Money Market,CLOSED,NULL,,511.35,USD,4.1333,250,10,709695100259
ACC6941412,,BR027,MONEY MARKET,Active,22-01-08,,3036.91,usd,3.6087,100,10,616970914636
ACC2375219,CUST002239,BR042,Savings,active,12-08-2007,"August 25, 2010",1765.17,USD ,0.0355,,0,625650512708
ACC5717859,CUST002991,BR015,CHK,CLOSED,"December 04, 2002",,6285.04,usd,5.0418,100,5,757012682200
ACC9168619,CUST002747,BR015,MONEY MARKET,Frozen,25-10-2018,,"5677,41",US Dollar,1.1667,250,5,769817748020
ACC6137929,CUST004150,BR023,Checking,Active,06/04/2003,,"$9,659.10",USD ,0.657,250,25,995764241517
ACC5733891,CUST002839,BR005,business acct,N/A,12-04-2003,,59.76,US Dollar,3.8493,1000,25,920530958147
ACC4433763,CUST004719,BR050,Savings,N/A,15-12-08,,USD 6624.09,EUR,4.7565,500,12,960192183623
ACC3127431,CUST002733,BR021,Money Market,closed,"October 11, 2010",05-03-2015,11152.41,,3.7924,,12,760176207086
ACC9441883,CUST000968,BR006,money mkt,CLOSED,2011-05-16,,,USD ,4.8516,,10,871170019445
ACC4831665,CUST003241,BR015,Business,ACTIVE,"June 30, 2009",,557.94,GBP,,100,15,072115682467
ACC7927022,CUST001017,BR015,Money Market,open,2018-06-29,,339.09,USD ,3.8279,,15,947207724009
ACC8194283,CUST004630,BR035,Biz,closed,"October 07, 2004",,,US Dollar,0.7458,1000,0,725487485862
ACC8155778,CUST003462,BR050,MM,Closed,26/05/2016,20-10-29,3963.47,USD,0.3143,1000,5,843531963483
ACC3661486,CUST001262,BR026,Money Market,open,05/27/2021,,3973.47,usd,4.0356,,5,121713795384
ACC4705187,CUST001206,BR022,CHK,Frozen,11-09-2005,,17344.76,GBP,1.0802,0,15,079208128678
ACC1976835,CUST002629,BR040,sav,ACTIVE,09/11/2014,,2030.28,USD,0.3926,0,10,822878943208
ACC2511924,CUST003839,BR005,Business,CLOSED,12/07/2023,,"$1,613.31",,3.0375,500,15,942102596147
ACC4969893,CUST001203,BR044,Business,Open,14-04-2020,,3917.19,USD,3.8304,500,12,598311395884
ACC3865886,CUST000464,BR034,Business,closed,12-10-18,,6985.81,US Dollar,0.0632,,25,195839044386
ACC7100996,CUST001584,BR004,Money Market,Inactive,30/10/2023,,11044.16,US Dollar,2.4567,0,0,236132939713
ACC8377263,CUST000477,BR036,Money Market,Closed,,,6500.73,EUR,3.9743,1000,10,426345233757
ACC6427702,CUST003423,BR042,Checking,Open,09-08-19,,2225.2,$,1.8886,500,5,128049289676
ACC3363600,CUST004768,BR015,Business,Suspended,08-09-2000,,4030.49,$,2.096,250,10,615954195886
ACC3353346,CUST004350,BR050,sav,closed,04/15/2007,2019-07-16,7760.09,US Dollar,5.1132,1000,10,913461115199
ACC2786983,CUST000012,,Savings,Inactive,04/05/2005,2020-07-17,2698.16,EUR,3.6552,250,12,294535174379
ACC3342312,CUST004563,BR018,Checking,Frozen,09-05-23,,976.89,,1.7365,250,0,634510763364
ACC7503547,CUST004342,BR022,Buisness,closed,2003-06-29,,743.99,$,5.0148,1000,0,853531082349
ACC7395859,CUST002638,BR039,Checking,closed,15-03-12,,0.63,$,2.6137,0,0,325679870963
ACC5585415,CUST004420,BR011,Savings,Inactive,"September 27, 2007",,5066.77,USD ,,0,5,286092071683
ACC2435864,CUST000291,BR002,Checkng,Inactive,2008-04-21,,471.07,EUR,5.1759,250,15,905408109045
ACC7765719,CUST002479,BR010,Checking,closed,19/06/2014,,1118.0,USD ,1.5582,,25,678338054359
ACC8478807,CUST002683,BR034,BUSINESS,Frozen,17/08/2021,08/22/2023,1414.58,US Dollar,0.5214,250,25,803333413769
ACC2834387,CUST002946,BR037,business acct,Open,12-05-2019,,3287.38,$,2.6944,500,15,249177535193
ACC9639530,CUST001102,BR031,Checking,CLOSED,10-09-28,,2029.71,USD ,2.0388,100,25,071365853742
ACC4680146,CUST001557,BR018,Savings,Open,05-02-2015,23-02-14,4491.71,GBP,2.596,,5,200279089049
ACC9748411,CUST003731,BR014,Money Market,Inactive,08-01-21,,228.99,USD,3.3157,,10,020741123698
ACC2385044,CUST001727,,Savings,closed,10/15/2003,,529.28,,4.6767,,25,339927837877
ACC9945561,CUST004155,BR048,Business,Suspended,11/29/2006,,2766.29,EUR,2.5707,1000,0,561308530748
ACC6142721,CUST003707,BR034,sav,N/A,00-04-25,,1643.71,,1.8296,100,5,019409863727
ACC4805666,CUST004177,BR001,Checking,active,99/99/9999,,1402.85,USD,4.502,500,10,682059341232
ACC9384684,CUST003673,BR005,Checking,Suspended,2003-12-16,,277.52,US Dollar,3.8171,1000,15,652089622629
ACC2866240,CUST002829,BR008,Savings,Suspended,,,9042.67,US Dollar,5.0131,500,0,294669665028
ACC7453507,CUST001766,BR040,Savings,closed,2022-08-01,,4708.27,US Dollar,2.1083,0,5,718946842949
ACC1053180,CUST000948,BR004,Checking,Open,NULL,,518.7,USD ,4.1409,250,15,874284609173
ACC8869748,CUST003335,BR023,Savings,Inactive,"September 04, 2023",,269.03,EUR,1.4973,250,10,770160546141
ACC5651905,CUST002479,BR026,Money Market,Closed,2014-03-12,,14735.17,GBP,2.5112,0,0,032873469821
ACC1283073,CUST000784,BR037,BUS,Open,12/12/2004,,4572.42,EUR,4.7221,250,0,513832822435
ACC7161120,CUST001731,BR044,Checking,ACTIVE,04-06-04,,2161.4,EUR,1.4199,500,5,235561002882
ACC3798105,CUST000577,BR017,Savings,Closed,04-01-30,,4839.04,GBP,2.9215,,15,179096958492
ACC4749350,CUST002659,,Money Market,N/A,09/04/2017,,"$5,647.79",GBP,1.2875,1000,25,979098718656
ACC4542989,CUST001715,,Money Market,ACTIVE,11-07-2011,,6055.82,USD,5.4233,500,25,089650235708
ACC9360002,CUST001507,BR024,Money Market,closed,16-11-2009,,2599.41,GBP,2.3384,100,15,591288308145
ACC2307422,CUST003877,BR037,Money Market,active,02-11-08,,2247.65,US Dollar,4.1588,1000,15,265873645818
ACC4935646,CUST003809,BR050,Money Market,Inactive,08/06/2007,,44.36,usd,2.1624,1000,0,950672974078
ACC2430336,CUST004189,,Business,closed,26/07/2010,,"$10,444.99",EUR,1.2872,100,10,996176833395
ACC5955787,CUST000366,,Business,Open,30-09-2022,,3698.38,$,4.7862,250,0,815990425704
ACC7211670,CUST000687,BR003,Savings,closed,10-10-02,,908.38,,,500,12,514363653778
ACC8797378,CUST003807,BR037,savings,ACTIVE,03/30/2020,,10083.13,USD ,1.6168,100,0,674100551465
ACC3339975,CUST001087,BR046,Savngs,Open,2023-06-24,,9857.21,USD ,1.9032,1000,12,099253815902
ACC1164856,CUST002473,BR037,Checking,Frozen,02-01-08,,18106.98,EUR,4.0475,1000,25,577537286893
ACC9784340,CUST003021,BR005,Savings,Suspended,15-09-2019,,8287.69,,4.4556,1000,25,984840701805
ACC5814801,CUST004098,BR028,BUSINESS,Closed,01/11/2000,,24448.91,USD ,,250,0,123650535463
ACC3298570,CUST004869,BR027,Savings,Suspended,13-03-07,,"$1,122.49",US Dollar,5.1518,,15,641497211917
ACC7032836,CUST000519,BR044,Business,closed,23-11-2013,,7386.96,,1.3459,500,0,876480795457
ACC8396978,CUST002327,BR050,Money Market,Suspended,99/99/9999,,6927.06,$,,0,10,780125169138
ACC1934727,CUST002104,BR033,Money Market,Frozen,"December 07, 2003",,1050.35,USD,4.8257,250,0,626327903304
ACC2738482,CUST002478,BR008,Checking,Inactive,21-12-07,,414.5,GBP,4.8557,100,0,904000726729
ACC6395278,CUST002529,BR040,money mkt,CLOSED,"July 20, 2002",,15533.84,USD,0.7652,0,5,230738226770
ACC5232707,CUST003121,BR036,Current Acct,active,01-12-2015,11/30/2021,1404.05,USD ,1.7925,250,25,858791585614
ACC8062157,CUST002108,BR027,Business,open,09/26/2016,,,usd,,500,10,763032804561
ACC6629498,CUST000010,,Money Market,N/A,21/05/2004,,16.54,usd,0.686,"$1,000.00",12,900385479499
ACC6920787,CUST004466,BR017,Money Market,closed,"October 11, 2008",,85.0,,0.7263,1000,0,837525084121
ACC9173536,CUST004951,BR042,savings,Active,"August 06, 2001",,"2508,47",USD ,2.1632,250,12,127345909557
ACC7121599,CUST003273,BR028,Biz,Frozen,"September 20, 2012",,1090.99,USD ,5.0614,0,5,212943895580
ACC9423997,CUST001153,BR028,Savings,Open,16-12-05,,4682.68,USD,1.9369,250,5,567427043798
ACC9732740,CUST000658,BR024,Savngs,open,19-04-2011,19-07-14,,GBP,,250,12,073946480724
ACC3160694,CUST000384,BR015,Business,Closed,04-10-2023,,322.61,GBP,4.5082,"$1,000.00",0,296499679416
ACC1765413,CUST002856,BR002,Saving,Closed,12/04/2020,,709.95,,,1000,0,312360669417
ACC2623815,CUST002695,BR022,Money Market,Frozen,2012-01-26,,1964.41,USD ,5.0353,1000,15,259838124777
ACC9944613,CUST004089,BR027,Money Market,N/A,31/08/2022,,821.23,,0.9888,,25,813266676925
ACC3945769,CUST001083,,Savings,Open,06-06-2021,,6285.15,USD ,3.3923,250,5,890233592724
ACC1825185,CUST004103,BR004,business,Closed,"March 31, 2020",,2151.9,usd,3.1905,0,10,113385684706
ACC2673044,CUST004913,BR002,Savings,Inactive,"January 19, 2010",,USD 392.36,USD ,2.5369,500,0,740416888729
ACC4504771,CUST004249,,Savings,open,14-09-2018,,2649.25,US Dollar,2.3226,"$1,000.00",5,083429412903
ACC7547343,CUST000759,BR014,Buisness,Open,"October 27, 2001",,USD 380.93,GBP,3.7739,1000,0,945434222179
ACC9944246,CUST001753,BR033,MONEY MARKET,open,13-03-2008,,552.17,EUR,3.497,500,25,415826617119
ACC5971656,CUST003818,BR036,CHECKING,Closed,05/27/2011,,1095.69,EUR,2.114,100,10,806451982483
ACC4393262,CUST003673,BR027,sav,Closed,07/07/2008,,7850.98,GBP,3.8418,500,25,540898711554
ACC8671039,CUST003985,,SAV,Active,"January 18, 2020",,10340.46,usd,3.7137,250,5,281185250277
ACC2125925,CUST002997,BR018,Money Market,Inactive,"February 17, 2018",,7000.73,US Dollar,4.6215,1000,15,867455221336
ACC4952512,CUST003335,BR003,Money Mkt,open,07-10-07,,1626.33,$,0.1678,0,12,992366277657
ACC7658601,CUST000165,BR049,Business,Active,99/99/9999,,"$1,272.27",USD ,2.5853,0,25,461931046149
ACC6034930,CUST002822,BR030,Savings,Frozen,,,"$3,186.53",USD ,3.7134,100,12,648556114530
ACC6614303,CUST002337,BR050,Checking,active,NULL,,5118.42,US Dollar,4.9908,250,5,708604934223
ACC1063849,CUST004730,BR031,Checkng,active,20/08/2012,,20066.28,$,4.6757,500,12,299765736703
ACC1802399,CUST000004,BR040,Money Market,Frozen,06/19/2021,,564.28,EUR,3.9277,500,5,778769800899
ACC9533266,CUST002726,BR019,Checking,Closed,2021-01-24,,202.19,USD ,0.6836,500,12,376245755978
ACC6838451,CUST003039,BR050,MM,closed,2001-06-18,,USD 4741.34,GBP,0.2459,100,15,998200458392
ACC2204634,CUST004932,BR024,MoneyMarket,Open,12/18/2014,17-10-10,7140.54,USD ,2.6902,1000,15,236097373671
ACC1989975,CUST000768,,business acct,closed,05/05/2019,,7492.28,$,3.9746,$500.00,5,552522944210
ACC2592071,CUST001881,BR002,chk,Closed,2000-03-01,,4538.58,USD,4.1659,0,15,572156284433
ACC8661432,CUST004515,BR005,Checkng,Inactive,22-11-19,,12317.83,USD ,4.7432,500,15,191998711005
