customer_id,first_name,last_name,date_of_birth,gender,email,phone,address,city,state,zip_code,annual_income,occupation,credit_score,customer_since,branch_id,is_high_risk,kyc_status,nationality,referral_source
CUST000965,CRYSTAL,Cole,09/27/2000,F,xboyd@example.net,942.988.3903,315 John Court,Katherinechester,MI,48054,66859.25,Nurse,394,17-10-2016,BR027,FALSE,,Slovakia (Slovak Republic),N/A
CUST000966,Christopher,Cohen,07/12/1989,0,andersonalexander@example.com,886.506.7347,959 Pamela Alley,New Matthew,ME,19720,120404.1,Developer,844,06/04/2013,BR024,No,Pending,Togo,Branch
CUST000967,Terry,Jackson,76-08-04,F,nguyenashlee@example.com,,38955 Perry Mews Suite 317,New Tracyton,AR,20111,46326.27,Engineer,422,11-09-17,BR018,False,Pending,Saint Vincent and the Grenadines,Marketing
CUST000968,Melissa,Smith,1944-05-15,F,jillduffyATexample.org,9636256732,166 Laura Prairie,North Carrieport,OH,68579,133032.92,Doctor,313,05/02/2019,,True,VERIFIED,Jersey,Walk-in
CUST000969,Randy,Cordova,20/06/1994,male,,(764) 747-8937,76090 Tyler Mall Suite 581,West Michaelfort,GU,32865,68594.47,Teacher,-1,02-05-13,BR033,FALSE,Pending,Saint Barthelemy,Referral
CUST000970,Joseph,Graham,45-05-22,F,jonathan73@example.net,,5183 Daniels Hollow Suite 719,South Joshua,ZZ,35107,1992287.0,Student,846,12/24/2018,BR021,1,pending,Guinea,branch
CUST000971,Bradley,Weiss,2002-07-30,F,christine80@example.com,,243 Hampton Fort Suite 486,Gregoryville,HI,13886,74483.65,Manager,848,08/20/2004,BR016,0,,Poland,Referral
CUST000972,Michael,Johnson,NULL,F,williambrown@example.net,1803254694,037 Green Harbor Suite 691,South Christopherburgh,DE,44807,46163.19,Accountant,592,27-08-2004,BR019,Yes,N/A,Aruba,
CUST000973,Traci,Young,21/10/1996,M,whale@example.net,,601 Zachary Island Apt. 029,Kristenfort,ID,68482,99422.52,Driver,638,30/05/2003,BR019,True,pending,Algeria,Online
CUST000974,Daniel,Liu,05/20/1947,F,jonesmelissa@example.com,N/A,505 Martinez Court Apt. 968,Millerchester,WY,87043,47158.16,Sales Rep,338,99/99/9999,BR049,No,N/A,Lithuania,Branch
CUST000975,Chase,Smith,25/07/1951,F,maychelsey@example.org,,34952 Bobby Well,Blaketon,GU,28445,54383.58,Lawyer,9999,09-03-04,BR032,FALSE,pending,Lesotho,Referral
CUST000976,Monique,Jones,18-05-1998,f,N/A,(862) 474-8066,306 Hahn Meadow,Tracyland,XX,14940,3866.07,Self-Employed,740,06/07/2002,BR031,,Verified,British Indian Ocean Territory (Chagos Archipelago),Branch
CUST000977,Angela,Williams,"October 26, 1942",M,weaverrachel@example.net,+1-001-923-4993,2314 Greene Point,Port Andrewshire,VT,51213,54169.28,Analyst,413,04-11-02,BR014,FALSE,Verified,North Macedonia,Referral
CUST000978,Daniel,Farmer,28/03/1957,M,rasmussenmichael@example.com,311-820-3608,80446 Nancy Squares Apt. 971,Benjaminside,MP,31445,0,Nurse,819,"June 02, 2021",BR036,FALSE,verified,Faroe Islands,branch
CUST000979,Roger,  Nguyen,07/21/2002,F,ashlee50@example.com,+1-795-880-6274,839 Duncan Canyon Suite 429,Christianberg,TN,81590,14563.4,Clerk,607,16-01-26,BR048,1,N/A,Palestinian Territory,ONLINE
CUST000980,Allen,Oliver,NULL,female,pspears@example.com,+12253384766,7286 Taylor Hill Suite 859,East Tammyfurt,DC,80291,"96614,51",Clerk,654,2002-01-08,BR040,FALSE,,Sri Lanka,online
CUST000981,Sean,Hughes,27/12/1943,1,blakepaul@example.net,1666803498,0165 Moore Parks Suite 402,West Lydiafort,DC,27538,USD 97503.01,Officer,389,04/14/2017,BR019,TRUE,VERIFIED,Benin,N/A
CUST000982,Jennifer,Hernandez,"November 07, 1975",F,joshuawoodward@example.com,+1-656-800-8589,2150 Mejia Branch,Rebekahbury,MA,26612,84891.01,Teacher,544,28-05-2017,BR045,True,Not Verified,Seychelles,Branch
CUST000983,Christopher,ball,08/27/1959,M,nathan60@example.com,(149) 364-2322,314 Juan Burgs Suite 834,Lake Megan,NH,63640,36155.83,Chef,838,"August 10, 2021",BR006,True,VERIFIED,,Referral
CUST000984,  Brittany,Stephens,84-05-18,M,brandon21@example.org,+12828313799,2657 Cochran Springs,Michaelfort,NV,37494,USD 68330.10,Manager,392,15/07/2022,,,N/A,Singapore,Marketing
CUST000985,sherry,reed,02-11-1974,M,robertsaunders@example.com,7883237254,8828 Mark Gateway,Matthewbury,OH,96998,69873.91,Student,430,03/11/2013,BR014,0,Pending,Malta,Marketing
CUST000986,Jacob,Hayden,70-08-22,FEMALE,adriangreen@example.com,+1-966-360-8288,75313 Peters Rapids,North Nathan,WV,93476,29457.24,Accountant,796,"May 06, 2001",BR026,1,pending,Burkina Faso,Branch
CUST000987,Randy,  Davis,,1,castillokenneth@example.org,843-601-0614,744 Jason Ranch Suite 115,East Lori,FM,36759,,Driver,502,29-10-2004,BR045,False,N/A,Solomon Islands,Branch
CUST000988,Beverly,Hayes,92-03-20,F,  dwilkinson@example.org  ,N/A,618 Mary Mountains Suite 021,Ashleyberg,NM,80062,100707.68,Self-Employed,304,"April 24, 2003",BR037,No,VERIFIED,Equatorial Guinea,Branch
CUST000989,Jeff,kim,"August 15, 1976",f,zacharyhenry@example.com,0017036312,0473 Tina Street,Port Randy,NH,41087,62266.25,Analyst,791,18-05-11,BR028,0,N/A,,Online
CUST000990,Steve,Sharp,06/07/2003,M,dscott@example.org,+1-866-465-6007,212 David Village,Port Melissa,MT,70910,,Developer,331,08/14/2018,BR046,,pending,Chad,branch
CUST000991,Timothy,Tyler,52-03-08,M,qanderson@example.net,N/A,6048 Hinton Court Apt. 344,West Adriana,VA,36823,77293.4,Chef,771,06/07/2004,BR032,1,VERIFIED,Mozambique,branch
CUST000992,Natalie,Hart,82-11-29,1,levydiane@example.com,9122421063,364 Christopher Loop Suite 955,Ashleyview,GA,10102,0,Nurse,9999,10/29/2014,BR027,TRUE,N/A,Nigeria,branch
CUST000993,John,Berry,"August 10, 1985",male,sandraclark@example.com,,5935 Jones Village Suite 174,,N/A,10065,61348.79,Retired,616,04/03/2022,BR041,Yes,verified,Myanmar,Branch
CUST000994,Michael,schroeder,NULL,0,choidenise@example.com,9678233990,0011 Jeffrey Coves,Kyletown,ME,37602,46130.55,Engineer,589,02-10-30,BR038,Yes,VERIFIED,Cocos (Keeling) Islands,Referral
CUST000995,Kara,Gutierrez,02/24/1962,F,victor21@example.com,+1-001-690-9108,9915 Walker Shore,South Shawnshire,MS,61028,"$34,943.30",Officer,523,12/11/2023,,No,VERIFIED,Papua New Guinea,Referral
CUST000996,Jerry,Hayes,12/14/2001,M,silvapreston@example.org,,45971 Cox Springs Suite 932,Owensville,DE,89799,60161.49,Designer,763,16/02/2022,BR039,TRUE,Verified,Grenada,Online
CUST000997,Kyle,  Montgomery,1954-01-01,F,nlowe@example.net,,597 Shelly Parkway,Downsfort,VI,77985,132919.03,Doctor,724,19/05/2021,BR015,False,N/A,French Polynesia,online
CUST000998,Maria,Rush,10/12/1979,F,victoriajenkins@example.com,602-763-2767,669 Fuentes Roads Suite 715,Meaganbury,KY,58612,92429.5,Contractor,770,11/03/2019,BR043,True,Verified,United States of America,N/A
CUST000999,Johnny,Flores  ,23-02-1958,M,lovedavid@example.org,001.553.6772,37548 Kendra Orchard Apt. 538,East Jessica,MN,53311,50008.74,Driver,762,28-05-2002,BR034,TRUE,,Mozambique,N/A
CUST001000,Jacob,Griffith,"September 04, 1940",m,wrightcarolyn@example.com,N/A,40510 Rick Path,Port Amanda,SC,76709,90040.4,Manager,652 pts,08/07/2012,BR034,No,VERIFIED,Jersey,
CUST001001,Jamie,Macdonald,11/27/1953,1,,N/A,209 Meyers Cliff Apt. 102,Grahamfort,AS,70404,118977.44,Accountant,544,,BR023,True,VERIFIED,,Referral
CUST001002,Daniel,  Russo,99/99/9999,M,danny48@example.com,000-000-0000,4357 Adams Mountains,Port Matthew,AS,45581,102362.18,Driver,0,"September 29, 2007",BR041,FALSE,verified,Paraguay,Online
CUST001003,Katherine,Davidson,22/06/2001,M,robertlopez@example.com,368.375.6707,236 Michelle Port,East Jacobmouth,KS,00000,72087.06,Self-Employed,512,06-03-2018,BR043,False,verified,Haiti,Branch
CUST001004,Carmen,Chapman,99/99/9999,M,N/A,(768) 370-5807,4070 Rose Trace,Scottview,NY,26227,47357.21,Engineer,687,2006-10-30,BR033,1,,Sri Lanka,ONLINE
CUST001005,Alex,King,NULL,F,,(304) 949-2728,643 Ronnie Summit,Juliehaven,MP,35494,94437.82,Analyst,698 pts,01/19/2022,BR010,No,,Yemen,Referral
CUST001006,  Jose,Adams,2001-04-20,F,piercedonna@example.com,001-893-2032,523 Rachel Rest,Jamesbury,AK,79196,USD 83771.99,Engineer,396,05/01/2011,BR032,No,verified,Swaziland,online
CUST001007,  Patricia,Kent,72-01-05,F,melissa65@example.com,+12304799154,20129 Lewis Point Suite 004,East Christian,ND,18855,101331.76,Retired,423,2007-01-31,BR049,Yes,pending,Reunion,Referral
CUST001008,Benjamin,barajas,1964-12-27,M,imahoney@example.org,7819093054,739 Joseph Stravenue Suite 538,West Micheleside,GA,64204,92231.01,Sales Rep,563,10/06/2009,BR023,,Verified,Cameroon,Online
CUST001009,Michele,Lopez  ,1986-11-24,F,samuelhill@example.org,+1-001-851-3852,9030 Barbara Stream Suite 448,Hughesmouth,AL,93379,106734.35,Manager,360,01/05/2002,BR007,No,pending,Serbia,Walk-in
CUST001010,Kelly,Spencer,04-01-29,M,dyermegan@example.net,,6955 Guzman Union,West Michelle,NY,67449,51266.77,Developer,569,08/23/2004,BR039,FALSE,Pending,Belarus,Referral
CUST001011,Michele,Romero,,F,elizabethgriffin@example.com,+1-577-977-4592,9379 Gilbert Brook,Brownport,VI,43877,116108.79,Manager,770,02/18/2014,BR032,True,verified,Uganda,N/A
CUST001012,Michael,Lucero,"December 31, 2023",1,ashley67@example.com,+1-001-716-5623,27674 Nicholas Crossing Apt. 272,Sandersborough,AS,08726,76915.99,Developer,801,2009-01-17,BR038,Yes,,Western Sahara,Branch
CUST001013,Justin,Richardson,94-02-10,F,steelejames@example.org,700-754-5583,16833 Bauer Shoals Suite 668,New Loristad,WV,01520,142634.13,Self-Employed,412 pts,16-04-2022,BR003,False,Pending,Gabon,N/A
CUST001014,Vanessa,Manning,"March 26, 1999",F,johnsonrobert@example.net,743.417.1557,979 Jeffrey Point,Eatonbury,VI,09488,45878.43,Nurse,788,07-03-03,BR011,False,N/A,Paraguay,Referral
CUST001015,Erin,Johnson,63-03-03,M,debbie01@example.org,458.839.1115,09333 Sanchez Radial Apt. 203,Stoneland,OH,70270,130758.73,Engineer,561,14/06/2011,BR001,Yes,verified,,branch
CUST001016,Christina,Rice,1973-02-26,F,stephanie78@example.org,,664 Ramirez Stream,Parkertown,KS,61200,76926.88,Analyst,797,10/09/2006,BR031,FALSE,,Oman,online
CUST001017,Angelica,Miranda,30/09/1964,F,kathleengreene@example.com,,714 Cruz Ridge Apt. 995,North Lisa,MA,57800,47200.37,Student,499,99/99/9999,BR031,1,VERIFIED,Iraq,Walk-in
CUST001018,Larry,Thomas,"June 30, 1945",M,alejandro26@example.net,+10014084964,24687 Jacob Center,South Jared,NM,93169,53064.0,Designer,-1,08-01-02,BR045,1,VERIFIED,Moldova,Branch
CUST001019,Kim,Brown  ,99/99/9999,F,elowe@example.org,(867) 748-5783,657 Hoffman Alley Apt. 551,South Dana,NJ,85915,58787.84,Developer,824,07-01-25,,No,N/A,Jamaica,online
CUST001020,Jose,  Scott,12/11/1942,1,N/A,N/A,18674 Baldwin Way Suite 203,Christophershire,CO,75428,,Accountant,416,23/06/2018,BR033,True,Not Verified,Marshall Islands,Online
CUST001021,Michael,Raymond,"October 22, 1972",M,ballardrobert@example.net,000-000-0000,98766 Jacob Overpass,Port Joshuaborough,IL,72324,88299.24,Student,9999,99/99/9999,BR032,1,verified,Bhutan,Marketing
CUST001022,Aaron,Williams  ,"October 31, 1970",FEMALE,doyletravis@example.org,+1-722-291-8457,70259 Davis Creek Suite 358,North Larry,VI,01318,49920.5,Student,642,10/09/2009,BR017,0,Verified,Niue,
CUST001023,Timothy,Dennis,08-03-1984,0,david06@example.org,N/A,1473 Bradley Gardens,New Davidport,IA,11902,69147.59,Engineer,410,07-07-12,BR050,,verified,Christmas Island,Walk-in
CUST001024,Robert,Jenkins,07/09/1989,M,lchase@example.org,000-000-0000,5526 Bentley Center Apt. 670,South Jennifer,DE ,01512,"144979,46",Engineer,415 pts,01-03-2002,BR034,True,Verified,Albania,Branch
CUST001025,Pamela,Kelly,1961-03-01,male,cpierce@example.com,,932 Michael Underpass Apt. 933,Lake Michelleview,NC,37447,130464.01,Teacher,821,2011-10-26,BR025,Yes,Pending,,Marketing
CUST001026,Jessica,Haynes,"February 02, 1947",F,pittsrobert@example.com,000-000-0000,64685 Stevenson Ports Apt. 204,Port Kimberlyland,MD,93574,85271.33,Nurse,841,18-04-2017,BR009,TRUE,VERIFIED,,Referral
CUST001027,kevin,Gordon,01-05-1964,F,corey93@example.org,N/A,98416 Hall Mission,Lake Deborahville,WY,61111,71330.12,Analyst,785,2023-02-06,BR001,True,,Algeria,
CUST001028,Maria,Francis,08/06/1957,m,lbrown@example.com,+10018923833,9750 Munoz Park Apt. 930,North Ginastad,MH,77789,74201.1,Contractor,333,03/22/2007,BR002,No,pending,Belize,Online
CUST001029,Kim,Obrien,21-09-1977,Male,johnsantos@example.com,001.636.2470,4525 Sarah Land Suite 076,Adamview,MO,24084,91473.13,Self-Employed,737,"January 08, 2021",BR048,1,pending,Trinidad and Tobago,Referral
CUST001030,Alexander,  Medina,44-08-22,M,ronald27@example.org,000-000-0000,93609 Brittany Vista,Port Angelamouth,AR,06922,34202.26,Clerk,437,"October 30, 2011",BR030,False,verified,Tunisia,online
CUST001031,James,Taylor,18-04-1944,M,hestrada@example.org,887-477-7014,95696 Hamilton Overpass,Harrismouth,PA,47951,60991.82,Engineer,592,20-09-23,BR016,0,verified,Iceland,branch
CUST001032,Heather,Hart,01/08/1945,F,N/A,+1-651-435-6397,07516 Burgess Valleys Suite 735,New Davidville,NM,95782,11599.56,Doctor,829,06/29/2019,BR021,1,N/A,Luxembourg,
CUST001033,Jose,Cole,12/02/1952,m,victor93@example.com,199.538.4383,2019 Bryan Light,Ronaldshire,DE,19991,83972.81,Officer,387,06/21/2021,,,Not Verified,,Online
CUST001034,Patrick,Henry,27-09-1948,F,carrollsuzanne@example.net,(935) 530-3138,6828 Brooks Freeway,Meganburgh,NE,90881,92651.86,,571 pts,11/02/2015,BR031,1,,Chile,Referral
CUST001035,BRIAN,George,07/19/1995,F,N/A,511.428.2699,93177 Rogers Branch,New Debra,TX,95032,53088.47,Analyst,433,"May 28, 2017",BR014,No,Verified,Sudan,
CUST001036,Megan,Brooks,79-04-05,MALE,stewarttammyATexample.net,157-779-1743,115 Bell Walks,South Eric,RI,36109,125089.54,Doctor,474,31/12/2012,BR048,Yes,VERIFIED,Malaysia,Marketing
CUST001037,Austin,Cobb  ,15-09-1974,F,xvargas@example.com,000-000-0000,0694 Kim Prairie Suite 410,North Kevinfort,WI,98631,27098.2,Consultant,373,24/03/2008,BR014,True,VERIFIED,Nauru,
CUST001038,Thomas,Dean,1975-06-04,M,N/A,+1-318-518-8969,935 Maddox Islands,New Kristopher,NY,00000,18746.88,Doctor,822,26/09/2020,BR020,,Not Verified,Tuvalu,online
CUST001039,Cynthia,Garcia,13/07/1957,F,jennifer03@example.com,+1-756-601-6426,02135 Mcguire Road Apt. 239,Adamland,WV,58804,77855.81,Accountant,693,"April 23, 2004",,TRUE,VERIFIED,Egypt,Branch
CUST001040,Elizabeth,Perez,,MALE,dreyes@example.net,000-000-0000,52141 Aaron Extension Apt. 417,Reginaldfurt,NY,05954,106648.44,Clerk,387,21-03-19,BR010,FALSE,N/A,United Kingdom,Referral
CUST001041,Catherine,Graham,12/22/2001,F,ricestephanie@example.com,+13137336650,581 Lucas Courts Suite 782,Lake Markport,OR,23868,128937.47,Officer,460,01-06-2018,BR044,0,N/A,,Referral
CUST001042,GEORGE,Olsen,86-08-23,m,daycurtis@example.com,N/A,85699 Beverly Haven,South Marc,AL,16322,"53939,05",Nurse,0,"October 27, 2021",BR038,FALSE,pending,Switzerland,N/A
CUST001043,Francis,Page,04/15/1978,F,colepamela@example.org,8988446988,481 Steven Union Apt. 367,Stacyville,PW,55071,107753.83,Accountant,376,99/99/9999,BR019,FALSE,pending,Georgia,online
CUST001044,Sue,Benson,99/99/9999,F,ferrelltammy@example.org,718-401-1308,56823 White Glen,Lake Davidview,MO,23327,68652.2,Chef,-1,"February 24, 2005",BR015,True,,Western Sahara,
CUST001045,Phillip,Bass,01-08-1979,F,yvettemoore@example.org,000-000-0000,667 Williams Plains Suite 721,South Debraburgh,WY,38788,63958.04,Analyst,542,03-09-2019,BR029,0,,Tajikistan,Branch
CUST001046,Hailey,Smith,12/09/1995,M,hollykhan@example.com,+16094724725,4168 Brittney Oval Suite 398,Hollybury,OH ,00000,,Designer,748,28-04-2010,BR005,FALSE,verified,Palestinian Territory,Referral
CUST001047,Dale,Arnold,01/21/1966,F,rebeccawong@example.net,N/A,995 Chad Common,Maldonadoshire,HI,88904,92831.3,Engineer,460,2022-08-06,BR036,False,N/A,Belgium,N/A
CUST001048,Debra,Flores,98-06-17,M,jasmine05@example.org,000-000-0000,6866 Kayla Freeway Apt. 595,New Kimberlyview,OH,37132,14826.27,Engineer,599,06/11/2012,BR011,Yes,Not Verified,,branch
CUST001049,Jodi,Ramirez,"December 02, 1994",male,frankwood@example.com,(713) 330-5915,96745 Emily Wall,Perezstad,VA,79852,121678.91,Analyst,392,25-08-2020,,0,N/A,Algeria,N/A
CUST001050,Sherri,Rogers,40-03-13,F,,,81281 Brown Turnpike,West Shirley,ME,88941,118303.2,Designer,760,01-04-05,BR015,False,Pending,Kenya,
CUST001051,Judy,York,99/99/9999,F,natalie11@example.org,559-363-7311,862 Brian Meadows,Kimberlyshire,FM,34503,48105.31,Self-Employed,465,2008-12-03,BR031,False,N/A,Peru,online
CUST001052,Maria,Johnson,11/08/1990,F,hicksandrew@example.net,,28461 Walters Mountains Suite 321,Ashleyshire,NJ,00000,,Contractor,366,01-02-26,BR014,0,pending,Tokelau,online
CUST001053,Robin,Smith,99/99/9999,male,N/A,,0104 James Freeway Suite 557,Deanfort,WV,19734,"$87,291.06",Consultant,388,2015-05-26,BR019,Yes,verified,Poland,online
CUST001054,Erin,Shelton,99/99/9999,M,rodney72@example.net,+19769189898,7751 Vincent Mountain Apt. 239,,ND,11514,79123.58,Consultant,818,10/29/2001,BR026,1,pending,Martinique,Referral
CUST001055,Tasha,Walker,23-04-1967,female,zday@example.org,+16487730451,868 Deanna Turnpike Suite 341,South Suzanneshire,TN,53288,50739.32,,-1,30-06-2009,BR047,,,Slovakia (Slovak Republic),Referral
CUST001056,Larry,Byrd,"May 13, 1968",MALE,conniepope@example.com,000-000-0000,9339 Shane Spring Suite 406,New Lee,MT,60281,46493.18,Officer,398,"May 13, 2016",BR010,0,pending,Algeria,Referral
CUST001057,Donald  ,Brown,71-04-29,M,estuart@example.com,7785420555,4078 Bryant Square Apt. 210,South Kimberlytown,KY,03340,69105.61,Designer,734,2001-08-26,BR050,1,pending,Seychelles,ONLINE
CUST001058,KATELYN,Collins,14/11/1969,M,benitezkimberly@example.com,N/A,644 Susan Crossroad,Kevinfort,AR,91688,111045.52,Retired,818,21-10-04,BR029,FALSE,,Eritrea,Referral
CUST001059,Anna,Perry,"January 12, 1968",male,,+19775033257,6689 Sandoval Glens,Port Jasonton,KS,30330,89026.01,Lawyer,561,2005-07-06,BR023,1,Pending,Malaysia,online
CUST001060,Toni,Lang,06/09/1952,F,vweber@example.net,001-292-6469,30186 Sanchez Gateway,Port Josephstad,UT,50171,57028.5,Sales Rep,762,"February 06, 2011",BR028,False,verified,Suriname,
CUST001061,Nathan,Hicks,13-02-1970,M,martinmichael@example.org,6002343743,62512 David View Suite 411,New Marytown,SC,18524,97009.45,Chef,304,26/10/2014,BR049,TRUE,Verified,Antarctica (the territory South of 60 deg S),ONLINE
CUST001062,Nicholas,Burns,51-01-27,M,jillianbanks@example.org,805.922.1442,538 Santiago Island,Wilsonchester,CT,90340,0,,359,07/05/2005,BR040,0,VERIFIED,Germany,online
CUST001063,Elizabeth,Howell  ,64-10-05,M,,N/A,950 Joseph Ridge,,OR,86603,110206.8,Accountant,806,29/11/2005,BR045,TRUE,,Georgia,Branch
CUST001064,Tammy,  White,61-12-14,F,dennisreed@example.com,001-235-7803,5078 Brenda Roads,Stokesstad,KS,39126,9110.02,Consultant,846,14/08/2009,BR008,1,Verified,United States Minor Outlying Islands,Marketing
CUST001065,David,White,04/05/1982,M,evasquez@example.com,+18492649304,,Carrollhaven,DC,51641,"57314,57",Developer,634,20-02-19,BR015,TRUE,pending,French Southern Territories,Branch
CUST001066,Amy,martinez,15-08-1969,M,xdiaz@example.org,279.638.5460,2545 Carrie Cape,Port Ryanshire,MP,81044,30811.55,Officer,358,01/05/2021,BR049,True,VERIFIED,Timor-Leste,
CUST001067,Valerie,Walker,10-12-1986,M,taylor79@example.org,+1-225-517-4316,,Johnhaven,NC,34403,,Manager,397,28/06/2003,BR019,FALSE,VERIFIED,Yemen,online
CUST001068,JOSEPH,Moore,05/28/2000,F,eric36@example.org,+1-394-496-4549,317 Becker Wall Apt. 718,East Melissa,TX,37182,110628.94,Lawyer,532,10-05-14,BR013,No,Verified,United Arab Emirates,Branch
CUST001069,Andrew,Lewis  ,2001-12-31,F,phillipwade@example.org,+1-361-376-4040,,New Nicholas,NY,00000,53630.46,Driver,531,05/12/2016,BR017,No,VERIFIED,Belgium,Online
CUST001070,Susan,Hanna,"June 18, 1953",M,adam22@example.net,+10019928074,4239 Lucas Greens Apt. 373,Lake Scott,IL,80181,82127.64,Designer,807,"February 14, 2022",BR021,,pending,Italy,N/A
CUST001071,Kayla,Lane,1996-01-08,male,summersmelvin@example.org,5266077214,653 Jones Knolls Suite 310,Hunterside,OK,73826,68357.78,Retired,570,"February 23, 2004",BR020,0,Verified,Congo,branch
CUST001072,Cameron,Chavez,1940-06-10,M,ortegaashley@example.com,479.933.7731,1485 Patricia Trafficway,,GA,90201,86696.43,Retired,625,01-02-2021,,No,Not Verified,Portugal,online
CUST001073,Shawn,Gaines,31-01-1966,MALE,catherine08@example.org,380.609.0722,39596 David Fords Apt. 599,Shahville,NH,47788,72688.77,Chef,840,"July 17, 2006",BR019,TRUE,Not Verified,Kiribati,ONLINE
CUST001074,Kristine,Johnson,11-11-1985,F,jamesfuentes@example.net,N/A,8867 Black Tunnel,Nguyenside,MA,01141,25095.27,Analyst,740,2001-07-06,BR014,False,Not Verified,Namibia,Walk-in
CUST001075,Matthew,Mullins,,F,matthew49@example.com,436-869-4627,81420 Mcguire Fork Suite 504,Thomasfort,FM,51103,104869.34,Engineer,630,06/25/2012,BR045,FALSE,N/A,Eritrea,
CUST001076,Eileen,Hickman,21-01-1982,M,N/A,,06672 Roberts Course,Webershire,NV,00000,52718.52,Contractor,318,,BR043,0,Verified,Mauritania,branch
CUST001077,Cheryl,Stewart,03/08/1991,M,ekennedy@example.org,+19932164598,0407 Paul Cliff Suite 569,South Rachel,MH,77766,15519.63,Chef,326,2022-11-25,BR013,No,Not Verified,Burundi,Branch
CUST001078,Katherine,Bass,04/19/1981,F,elizabethfry@example.org,+12352712567,8959 Michael Divide Suite 256,Smithshire,ND,95394,55015.97,Nurse,494,07/11/2012,BR021,False,VERIFIED,Timor-Leste,Walk-in
CUST001079,aaron,Brennan,"February 20, 1956",male,nshepherd@example.com,,977 Jill Unions Apt. 600,Nelsonfurt,CT,36938,122526.59,Sales Rep,302,"May 02, 2016",BR046,FALSE,,Solomon Islands,Referral
CUST001080,john,Wiggins,1983-10-31,Male,haneykristenATexample.net,+1-001-317-8443,762 Rebecca Neck,Marshtown,WA,43103,99757.76,Accountant,585,2023-07-25,BR009,TRUE,Pending,Equatorial Guinea,Referral
